Age,DistanceFromHome,Education,EnvironmentSatisfaction,JobInvolvement,JobLevel,JobSatisfaction,NumCompaniesWorked,PerformanceRating,RelationshipSatisfaction,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager,CompaniesRotation,PercYearsCurrManager,PercYearsLastPromotion,PercYearsCurrentRole,MonthlyIncome_cat_encode,BusinessTravel_Travel_Frequently,BusinessTravel_Travel_Rarely,EducationField_Life Sciences,EducationField_Marketing,EducationField_Medical,EducationField_Other,EducationField_Technical Degree,JobRole_Human Resources,JobRole_Laboratory Technician,JobRole_Manager,JobRole_Manufacturing Director,JobRole_Research Director,JobRole_Research Scientist,JobRole_Sales Executive,JobRole_Sales Representative,Gender_Male,Department_Research & Development,Attrition_Yes,MaritalStatus_Married,MaritalStatus_Single,OverTime_Yes
20,2,3,3,2,1,3,1,3,4,0,2,3,2,2,2,0,2,2.0,1.0,0.0,1.0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0
21,18,1,4,3,1,4,1,3,1,0,1,3,2,1,0,0,0,1.0,0.0,0.0,0.0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0
36,14,1,3,3,2,4,0,3,1,1,17,2,2,15,8,4,9,0.0,0.6875,0.25,0.5,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1
47,2,4,4,2,1,4,1,3,1,0,3,3,2,3,2,1,2,3.0,0.6666666666666666,0.3333333333333333,0.6666666666666666,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1
22,3,1,2,3,2,3,0,3,1,1,4,3,4,3,2,0,2,0.0,0.6666666666666666,0.0,0.6666666666666666,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0,1
41,2,4,2,1,1,4,4,3,3,1,10,1,2,7,7,1,0,2.5,0.0,0.14285714285714285,1.0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1
28,9,3,3,3,1,3,5,3,2,1,6,2,3,2,2,2,2,1.2,1.0,1.0,1.0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
39,6,3,4,3,1,1,7,4,4,0,8,2,1,2,2,2,2,1.1428571428571428,1.0,1.0,1.0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,1,1,0,1
27,4,3,2,3,1,3,1,3,3,0,1,2,3,1,1,0,0,1.0,0.0,0.0,1.0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0
34,10,3,2,3,1,2,1,3,2,2,1,3,3,1,0,1,0,1.0,0.0,1.0,0.0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0
42,14,2,3,2,2,3,7,3,1,0,10,5,3,5,4,0,3,1.4285714285714286,0.6,0.0,0.8,2,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
33,1,4,3,2,1,1,3,3,2,0,6,1,3,3,2,0,2,2.0,0.6666666666666666,0.0,0.6666666666666666,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,1,1
58,5,3,3,2,3,2,2,3,4,1,23,3,3,6,0,0,4,10.0,0.6666666666666666,0.0,0.0,3,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1
31,7,4,2,2,1,3,3,3,2,0,13,2,4,7,7,5,2,4.333333333333333,0.2857142857142857,0.7142857142857143,1.0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0
35,21,1,4,3,2,4,1,4,4,1,10,2,1,10,6,0,7,10.0,0.7,0.0,0.6,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1
49,8,2,1,3,3,2,4,3,3,1,23,3,2,15,9,1,7,7.25,0.2692307692307692,0.038461538461538464,0.34615384615384615,2,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0
48,20,4,4,3,1,3,4,3,1,2,13,2,2,1,0,0,0,3.25,0.0,0.0,0.0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0
31,20,2,4,3,2,3,1,3,4,1,9,2,2,9,8,0,0,9.0,0.0,0.0,0.8888888888888888,2,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
36,7,4,2,3,1,4,2,3,3,0,8,5,3,6,2,0,1,4.0,0.16666666666666666,0.0,0.3333333333333333,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0
38,1,3,4,3,3,1,1,3,2,1,15,3,3,15,9,5,9,10.0,0.7333333333333333,0.3333333333333333,0.8,3,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0
32,1,3,3,2,1,2,6,4,3,0,5,3,3,3,0,0,2,0.8333333333333334,0.6666666666666666,0.0,0.0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0
25,19,2,3,2,1,2,1,3,3,2,1,2,3,1,0,0,0,1.0,0.0,0.0,0.0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,1
40,10,4,1,2,3,2,2,3,2,1,11,2,2,1,0,0,0,5.5,0.0,0.0,0.0,3,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
26,1,3,3,2,2,1,1,3,2,0,7,2,3,7,7,0,7,7.0,1.0,0.0,1.0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0
41,6,3,4,3,1,1,2,3,3,0,20,3,3,15,9,2,9,10.0,0.9444444444444444,0.1111111111111111,0.7222222222222222,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,1
36,2,4,3,3,1,3,4,4,3,0,16,5,3,11,8,3,9,4.0,0.8181818181818182,0.2727272727272727,0.7272727272727273,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0
19,21,3,4,2,1,2,1,3,2,0,1,3,4,1,0,0,0,1.0,0.0,0.0,0.0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1,0,1,1
20,4,3,1,3,1,1,1,3,2,0,1,2,3,1,0,0,0,1.0,0.0,0.0,0.0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,1,0,1,0
31,12,3,4,3,2,4,0,3,3,2,10,2,1,9,7,7,5,0.0,0.5555555555555556,0.8888888888888888,0.7777777777777778,2,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1
40,9,4,4,3,1,2,7,3,4,1,3,2,3,1,1,0,0,0.375,0.0,0.0,1.0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1
32,3,4,3,3,2,1,1,3,3,1,8,2,4,8,7,6,3,8.0,0.375,0.75,0.875,2,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0
36,3,1,3,2,3,4,1,3,1,1,16,5,3,15,7,3,7,10.0,0.4375,0.1875,0.4375,3,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,1
33,1,3,2,2,2,4,0,3,1,0,6,3,3,5,0,1,4,0.0,0.8,0.2,0.0,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
37,1,4,1,2,3,3,5,3,3,0,17,2,1,14,1,7,7,3.4,0.5,0.7857142857142857,0.07142857142857142,3,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,0
45,4,2,3,3,2,2,1,3,2,0,9,5,2,9,7,0,8,9.0,0.8888888888888888,0.0,0.7777777777777778,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0
29,20,3,3,3,1,4,1,3,2,1,3,5,3,3,1,0,2,3.0,0.6666666666666666,0.0,0.3333333333333333,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0
35,18,3,3,3,2,3,1,3,2,0,5,3,3,5,2,1,0,5.0,0.0,0.2,0.4,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
52,1,2,4,3,4,4,2,3,2,1,23,2,2,9,8,7,8,10.0,0.8888888888888888,0.7777777777777778,0.8888888888888888,3,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0
58,2,3,4,3,1,3,4,4,1,0,7,4,3,1,0,0,0,1.75,0.0,0.0,0.0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,1,0,1,0
53,2,2,3,3,4,3,6,3,3,1,22,3,4,15,9,7,2,3.6666666666666665,0.11764705882352941,0.8823529411764706,0.7647058823529411,3,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
30,8,2,3,3,3,3,5,3,1,1,10,2,4,8,4,7,7,2.0,0.875,0.875,0.5,2,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
38,10,3,3,3,2,4,1,3,2,0,6,1,3,5,3,1,3,6.0,0.6,0.2,0.6,2,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1
35,3,4,4,3,3,4,6,3,2,1,12,2,3,10,9,0,8,2.0,0.8,0.0,0.9,2,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
39,2,5,1,4,3,3,0,3,4,0,9,3,3,8,7,0,7,0.0,0.875,0.0,0.875,2,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0
40,24,3,2,4,4,2,4,3,4,0,22,2,2,1,0,0,0,5.5,0.0,0.0,0.0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1
47,16,4,3,4,2,3,1,3,3,0,20,3,4,15,9,2,7,10.0,0.3684210526315789,0.10526315789473684,0.5263157894736842,2,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1
36,8,4,1,3,2,4,4,3,4,2,12,3,3,7,7,0,7,3.0,1.0,0.0,1.0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0
31,9,2,3,2,1,1,0,4,1,0,4,1,3,3,2,1,2,0.0,0.6666666666666666,0.3333333333333333,0.6666666666666666,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,1,0,1,1
33,17,3,4,3,4,3,1,3,4,0,10,2,3,10,8,6,0,10.0,0.0,0.6,0.8,3,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0
29,10,3,4,2,1,1,6,4,3,0,3,5,3,1,0,0,0,0.5,0.0,0.0,0.0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,1
33,13,1,2,3,1,4,3,3,1,0,5,4,3,3,2,0,2,1.6666666666666667,0.6666666666666666,0.0,0.6666666666666666,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0
45,1,4,4,3,1,4,3,3,4,2,8,2,3,5,3,0,2,2.6666666666666665,0.4,0.0,0.6,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
50,1,2,4,3,4,4,7,4,3,1,23,1,2,5,4,1,3,3.5555555555555554,0.6,0.2,0.8,3,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0
33,1,4,3,4,2,2,1,3,1,1,6,2,3,6,5,1,2,6.0,0.3333333333333333,0.16666666666666666,0.8333333333333334,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1
41,9,3,1,3,5,3,2,3,2,1,21,2,4,15,9,0,9,10.0,0.6111111111111112,0.0,0.8888888888888888,3,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0
27,16,4,3,3,1,2,7,3,2,1,4,2,3,2,2,2,2,0.4444444444444444,1.0,1.0,1.0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0
45,23,2,4,3,2,1,1,3,3,1,9,2,3,9,8,0,8,9.0,0.8888888888888888,0.0,0.8888888888888888,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0,1
47,4,2,4,3,2,4,1,3,3,0,9,1,3,9,0,0,7,9.0,0.7777777777777778,0.0,0.0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1
30,22,3,1,3,1,3,4,3,2,0,7,2,3,5,2,0,1,1.75,0.2,0.0,0.4,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,1
50,24,3,4,3,4,3,3,3,4,1,22,2,3,12,9,1,5,7.333333333333333,0.4166666666666667,0.08333333333333333,0.9166666666666666,3,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,1
38,10,1,3,3,1,3,0,3,2,1,3,1,2,2,1,0,2,0.0,1.0,0.0,0.5,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0
46,7,2,4,3,3,3,6,3,2,1,13,3,3,8,7,0,7,2.1666666666666665,0.875,0.0,0.875,3,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0
24,17,1,4,2,2,3,1,3,2,2,5,5,3,4,2,3,2,5.0,0.5,0.75,0.5,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
35,14,4,3,2,1,2,1,4,4,1,5,2,1,4,2,0,2,5.0,0.5,0.0,0.5,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,1,0,0,1
31,1,1,3,3,2,1,1,3,3,1,4,1,3,4,3,0,3,4.0,0.75,0.0,0.75,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0
18,5,2,2,3,1,4,1,3,4,0,1,2,3,1,0,0,0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0
54,17,3,3,3,3,3,7,3,3,1,22,2,3,10,7,0,8,2.75,0.8,0.0,0.7,3,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0
35,25,4,3,3,3,3,1,3,3,1,16,3,2,15,9,7,1,10.0,0.0625,0.625,0.625,3,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
30,8,2,2,4,3,1,0,3,3,2,9,4,2,8,7,1,7,0.0,0.875,0.125,0.875,3,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1
20,11,3,4,2,1,1,1,3,1,0,1,2,3,1,0,0,0,1.0,0.0,0.0,0.0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,1
30,5,3,2,3,1,2,0,3,1,0,4,3,3,3,2,1,2,0.0,0.6666666666666666,0.3333333333333333,0.6666666666666666,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0
26,2,2,4,4,2,4,1,3,2,0,8,2,3,8,7,1,3,8.0,0.375,0.125,0.875,2,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0
22,8,1,2,1,1,1,1,3,1,1,4,3,2,4,3,1,1,4.0,0.25,0.25,0.75,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0
48,6,3,1,2,2,3,2,3,4,0,19,1,3,2,2,2,2,9.5,1.0,1.0,1.0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0
48,4,4,3,2,3,3,7,3,2,0,23,3,3,15,9,4,8,3.857142857142857,0.5333333333333333,0.26666666666666666,0.7333333333333333,3,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0
41,7,2,4,3,2,3,6,3,2,0,8,5,3,2,2,2,1,1.3333333333333333,0.5,1.0,1.0,2,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0
39,1,1,4,2,4,4,1,3,3,1,21,3,3,15,6,7,8,10.0,0.38095238095238093,0.5238095238095238,0.2857142857142857,3,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0
27,2,4,1,3,2,4,0,3,2,1,4,2,3,3,2,2,2,0.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0
35,10,3,2,3,1,4,1,4,1,1,3,4,2,3,2,1,2,3.0,0.6666666666666666,0.3333333333333333,0.6666666666666666,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0
42,5,2,4,3,5,3,6,3,2,0,21,3,4,1,0,0,0,3.5,0.0,0.0,0.0,3,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0
50,9,3,1,3,1,4,4,3,2,0,8,5,3,1,0,0,0,2.0,0.0,0.0,0.0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0
59,2,3,3,2,4,4,3,3,1,0,23,4,3,5,3,4,3,10.0,0.6,0.8,0.6,3,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1
37,11,2,1,1,2,2,5,3,1,0,15,2,1,1,0,0,0,3.0,0.0,0.0,0.0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0
55,18,4,3,3,2,2,3,3,4,2,17,3,3,8,7,6,7,5.666666666666667,0.875,0.75,0.875,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1
41,7,1,2,1,5,3,1,4,2,2,21,3,3,15,9,5,9,10.0,0.47619047619047616,0.23809523809523808,0.7619047619047619,3,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
38,3,4,2,3,2,4,7,3,3,0,19,1,3,1,0,0,0,2.375,0.0,0.0,0.0,2,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1
26,29,2,2,1,2,1,7,3,4,0,7,5,3,2,2,2,2,0.875,1.0,1.0,1.0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0
52,2,1,1,1,5,4,1,3,4,1,23,3,3,15,9,6,9,10.0,0.28125,0.1875,0.4375,3,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0
44,28,3,4,4,4,4,3,3,3,1,23,2,3,12,9,7,9,7.666666666666667,0.9166666666666666,0.9166666666666666,0.9166666666666666,3,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1
50,1,3,4,3,2,3,0,3,1,1,19,3,3,15,7,0,9,0.0,0.7222222222222222,0.0,0.3888888888888889,2,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
36,16,4,3,4,1,1,1,3,3,0,18,1,3,15,9,7,9,10.0,0.8235294117647058,0.8823529411764706,0.7647058823529411,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0
39,22,3,4,3,3,1,1,3,3,0,21,2,3,15,6,2,8,10.0,0.38095238095238093,0.09523809523809523,0.2857142857142857,3,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1
33,8,1,2,2,1,4,0,3,4,0,3,2,2,2,2,2,2,0.0,1.0,1.0,1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
45,11,2,4,3,4,4,3,3,2,1,23,4,4,9,3,1,1,8.666666666666666,0.1111111111111111,0.1111111111111111,0.3333333333333333,3,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
32,29,4,4,3,1,3,7,3,2,0,10,2,3,8,7,7,7,1.1111111111111112,0.875,0.875,0.875,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0
34,1,4,2,4,2,4,0,3,4,1,16,2,2,15,1,0,9,0.0,0.6,0.0,0.06666666666666667,3,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
59,1,2,2,3,3,4,3,3,3,1,14,1,1,6,4,0,4,4.666666666666667,0.6666666666666666,0.0,0.6666666666666666,3,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,1
45,24,4,2,3,1,2,1,3,1,0,6,3,3,6,3,0,4,6.0,0.6666666666666666,0.0,0.5,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0
53,2,3,3,2,3,2,2,3,1,1,23,2,3,15,7,6,9,10.0,0.8,0.4,0.4666666666666667,2,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
36,15,3,1,3,2,3,7,3,2,1,9,3,2,1,0,0,0,1.2857142857142858,0.0,0.0,0.0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,1,0,0,0
26,2,3,1,3,1,1,6,3,2,1,6,2,3,3,2,1,2,1.0,0.6666666666666666,0.3333333333333333,0.6666666666666666,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,0,1
34,10,4,3,3,1,3,1,3,4,1,1,2,3,1,1,0,0,1.0,0.0,0.0,1.0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1
28,10,1,4,3,1,2,1,4,2,0,1,5,3,1,0,0,0,1.0,0.0,0.0,0.0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0
38,3,4,3,3,1,3,3,3,1,1,8,2,3,2,2,2,2,2.6666666666666665,1.0,1.0,1.0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0
50,2,4,2,3,5,3,2,3,4,1,23,2,2,8,1,7,7,10.0,0.875,0.875,0.125,3,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0,1
37,3,3,4,3,2,2,3,3,1,0,8,3,2,4,3,0,1,2.6666666666666665,0.25,0.0,0.75,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
40,26,3,3,3,2,1,1,3,2,1,8,3,2,7,7,7,5,8.0,0.7142857142857143,1.0,1.0,3,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0
26,1,1,1,2,1,3,1,3,3,2,5,5,3,5,3,1,3,5.0,0.6,0.2,0.6,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
46,1,4,4,3,5,4,7,3,4,2,23,1,3,2,2,2,2,2.5555555555555554,1.0,1.0,1.0,3,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0
54,2,4,3,2,3,3,6,3,2,1,13,4,3,9,4,7,0,2.1666666666666665,0.0,0.7777777777777778,0.4444444444444444,3,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
56,9,3,1,3,1,3,2,3,2,1,18,4,3,5,4,0,3,9.0,0.6,0.0,0.8,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0
36,12,5,4,2,3,4,0,3,2,0,15,2,2,14,8,7,8,0.0,0.5714285714285714,0.5,0.5714285714285714,3,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0
55,2,1,3,2,4,1,7,3,2,0,23,3,4,9,7,6,2,4.428571428571429,0.2222222222222222,0.6666666666666666,0.7777777777777778,3,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0
43,25,3,3,2,3,4,5,3,3,1,18,5,3,1,0,0,0,3.6,0.0,0.0,0.0,3,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
20,9,3,4,3,1,4,1,3,2,0,2,3,3,2,2,0,2,2.0,1.0,0.0,1.0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1
21,10,3,3,2,1,1,1,3,1,0,1,5,2,1,0,1,0,1.0,0.0,1.0,0.0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0
46,8,4,4,2,2,1,7,4,1,2,19,2,3,15,9,1,7,2.375,0.4375,0.0625,0.8125,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1
51,4,4,1,3,1,3,7,3,3,2,18,2,4,10,0,2,7,2.0,0.7,0.2,0.0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,0,1
28,24,2,2,2,3,1,1,3,1,0,10,2,2,10,7,1,9,10.0,0.9,0.1,0.7,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,1,0
26,1,2,1,2,1,1,1,3,1,2,6,2,3,5,3,1,3,6.0,0.6,0.2,0.6,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0
30,20,3,3,3,2,1,0,3,3,1,7,1,2,6,2,0,2,0.0,0.3333333333333333,0.0,0.3333333333333333,3,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0
41,7,2,2,4,1,3,1,3,3,0,10,3,3,10,6,0,8,10.0,0.8,0.0,0.6,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0
38,17,1,3,2,3,3,0,3,1,1,20,4,2,15,9,1,9,0.0,0.47368421052631576,0.05263157894736842,0.47368421052631576,3,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
40,20,4,1,3,3,4,4,4,4,1,14,5,3,11,9,7,1,3.5,0.09090909090909091,1.0,0.9090909090909091,3,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0
27,8,5,1,1,1,3,1,3,4,2,3,4,3,3,2,1,2,3.0,0.6666666666666666,0.3333333333333333,0.6666666666666666,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0
55,2,1,4,3,3,2,3,3,2,1,23,4,3,3,2,1,2,7.666666666666667,0.6666666666666666,0.3333333333333333,0.6666666666666666,3,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0
28,10,3,3,3,2,3,3,3,4,0,10,4,4,8,7,1,7,3.3333333333333335,0.875,0.125,0.875,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0
44,1,2,2,2,3,1,7,3,4,1,23,1,3,15,6,3,6,2.6666666666666665,0.3,0.15,0.3,3,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0
33,5,3,4,2,3,4,4,3,3,1,9,2,3,3,2,1,2,2.25,0.6666666666666666,0.3333333333333333,0.6666666666666666,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
35,4,3,4,3,3,1,0,4,1,0,9,2,3,8,7,4,7,0.0,0.875,0.5,0.875,3,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,1,1
33,29,4,1,2,2,3,1,4,2,0,14,4,3,13,7,3,8,10.0,0.6153846153846154,0.23076923076923078,0.5384615384615384,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0
28,15,2,1,3,1,3,1,3,4,1,4,5,2,4,2,2,2,4.0,0.5,0.5,0.5,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0
